Age,Gender,City,Locality,Languages,college,Profession,Have you gone Trekking,Preferred Days,Number of Treks,Difficulty of Trek,trekker_id,BMI,cluster
26,1,4,17,[0],4,0,0,[0],0,2,8522,31.634581999151262,1
25,0,4,19,[0],5,0,1,[0],3,0,8523,22.265624999999996,1
29,1,4,19,[0],0,0,0,[0],0,1,8524,24.816326530612244,1
24,1,1,9,[0],4,1,1,[0],3,1,8525,28.763971071663377,1
17,1,1,13,[0],3,0,1,[0],1,2,8526,27.12031558185404,1
31,0,4,17,[0],4,0,1,[0],2,0,8527,24.221453287197235,1
37,1,4,17,[0],4,0,1,[0],2,1,8528,35.15339663988313,1
14,0,3,0,[0],5,0,1,[0],3,2,8529,25.390218522372525,1
35,0,1,3,[0],3,0,1,[0],1,1,8530,24.435186668803073,1
23,1,4,16,[0],3,1,0,[0],0,1,8531,24.46460160337235,1
26,0,0,6,[0],5,0,1,[0],2,1,8532,30.832893829364274,1
46,0,4,2,[0],1,0,0,[0],0,0,8533,24.998903556861542,1
14,1,1,3,[0],5,2,1,[0],1,2,8534,33.22653376053162,1
24,1,2,4,[0],4,0,0,[0],0,0,8535,26.25958474843318,1
36,0,2,12,[0],5,0,0,[0],0,1,8536,26.769779892920884,1
44,0,0,7,[0],2,0,1,[0],2,1,8537,36.676610103183535,1
45,0,4,2,[0],1,2,1,[0],3,0,8538,27.688778133776353,1
47,1,4,16,[0],2,0,1,[0],3,1,8539,42.711937716262966,1
31,0,3,22,[0],3,2,1,[0],2,0,8540,26.953124999999996,1
32,1,4,17,[0],0,0,1,[0],2,1,8541,33.29369797859691,1
23,1,4,19,[0],4,0,1,[0],3,1,8542,19.15119181970521,1
29,0,4,23,[0],2,0,1,[0],2,2,8543,33.77044866453226,1
38,1,1,9,[0],1,0,1,[0],1,1,8544,30.33021487462087,1
28,1,3,8,[0],1,0,1,[0],3,2,8545,25.236340330075304,1
26,1,4,23,[0],2,1,0,[0],0,2,8546,24.622960911049557,1
26,1,4,16,[0],5,0,1,[0],2,2,8547,34.240321402483566,1
27,1,0,7,[0],5,0,1,[0],3,1,8548,30.85399449035813,1
36,1,4,2,[0],4,0,1,[0],2,2,8549,29.218407596785976,1
25,1,3,22,[0],0,1,0,[0],0,0,8550,29.260067446935132,1
34,1,0,10,[0],3,0,1,[0],3,0,8551,22.21367849972233,1
36,0,4,17,[0],0,0,1,[0],2,2,8552,28.084332107116012,1
43,1,4,23,[0],2,0,0,[0],0,2,8553,18.042701059173375,1
35,1,4,16,[0],0,0,1,[0],3,1,8554,29.270994027135,1
35,1,4,17,[0],5,0,1,[0],3,1,8555,48.0,1
31,1,2,12,[0],5,1,1,[0],3,2,8556,30.178820773839018,1
31,0,1,5,[0],2,0,1,[0],2,1,8557,28.44095497516423,1
29,1,4,2,[0],4,0,1,[0],4,2,8558,21.75546853368142,1
23,0,4,17,[0],3,0,1,[0],2,2,8559,27.12031558185404,1
23,1,4,16,[0],1,0,0,[0],0,1,8560,40.170601071216026,1
42,0,0,14,[0],4,0,1,[0],2,0,8561,20.446742023841672,1
39,0,4,23,[0],1,0,1,[0],4,2,8562,20.305174833527424,1
32,0,1,5,[0],0,0,0,[0],0,2,8563,33.30831300431601,1
27,1,4,16,[0],5,0,1,[0],1,2,8564,16.76494392415308,1
28,1,1,13,[0],4,0,0,[0],0,0,8565,28.194284249647573,1
28,0,3,8,[0],3,0,0,[0],0,0,8566,28.027681660899656,1
32,0,4,23,[0],2,0,1,[0],3,0,8567,29.27796045223188,1
49,1,4,19,[0],2,0,1,[0],1,2,8568,26.25958474843318,1
23,1,4,16,[0],3,2,1,[0],2,0,8569,28.398718000730252,1
23,1,4,19,[0],3,2,1,[0],4,0,8570,24.242424242424246,1
21,1,4,2,[0],1,0,0,[0],0,1,8571,29.687499999999993,1
26,1,4,16,[0],3,0,1,[0],4,2,8572,19.26530612244898,1
28,0,4,16,[0],0,0,1,[0],3,0,8573,23.624447492760247,1
32,1,4,16,[0],4,0,1,[0],1,2,8574,30.35925113847192,1
27,0,1,13,[0],5,2,1,[0],3,1,8575,36.31082062454612,1
44,1,3,21,[0],1,0,1,[0],1,1,8576,28.444444444444443,1
23,1,4,17,[0],2,0,1,[0],2,1,8577,17.99015275849009,1
24,1,4,2,[0],2,0,1,[0],3,0,8578,33.74770387457816,1
16,1,4,2,[0],2,1,0,[0],0,2,8579,27.475629493018182,1
40,0,4,19,[0],5,0,0,[0],0,2,8580,26.740476637267783,1
27,0,1,9,[0],0,0,0,[0],0,2,8581,26.753212578395683,1
16,1,3,22,[0],0,0,0,[0],0,2,8582,22.647376960519203,1
21,1,3,21,[0],5,0,1,[0],2,1,8583,24.538964901844146,1
42,0,4,17,[0],1,0,1,[0],2,2,8584,28.875440053795337,1
29,1,4,23,[0],0,0,1,[0],2,0,8585,30.757400999615534,1
30,1,4,23,[0],2,0,1,[0],4,0,8586,26.986001011975038,1
25,0,4,19,[0],3,0,1,[0],2,2,8587,36.48484302508896,1
36,1,1,13,[0],4,0,1,[0],3,0,8588,21.872422819032593,1
33,1,3,18,[0],0,2,0,[0],0,1,8589,25.970115548195267,1
38,0,1,9,[0],3,0,0,[0],0,1,8590,28.841531805800347,1
38,1,2,11,[0],5,0,0,[0],0,2,8591,30.021501886486266,1
18,0,4,17,[0],4,0,1,[0],2,0,8592,21.907582457706194,1
40,1,1,1,[0],3,1,0,[0],0,0,8593,27.475629493018182,1
27,0,4,2,[0],2,0,0,[0],0,0,8594,20.82999519307803,1
20,1,1,3,[0],4,0,0,[0],0,1,8595,22.647376960519203,1
19,0,4,17,[0],2,1,1,[0],1,1,8596,23.422090729783037,1
11,0,3,18,[0],5,0,1,[0],2,2,8597,28.621470374642232,1
10,1,0,7,[0],5,0,0,[0],0,1,8598,21.872422819032593,1
42,1,1,13,[0],2,0,1,[0],4,0,8599,26.562499999999996,1
17,1,4,17,[0],0,0,1,[0],4,2,8600,25.039918710988534,1
42,1,4,2,[0],4,0,0,[0],0,2,8601,29.27796045223188,1
38,0,1,1,[0],1,0,1,[0],1,0,8602,28.906249999999993,1
21,1,4,19,[0],5,0,1,[0],1,0,8603,31.64556962025316,1
23,1,2,20,[0],0,0,1,[0],2,1,8604,19.77769866698311,1
39,1,4,2,[0],2,0,1,[0],1,0,8605,32.370050666166264,1
20,1,3,8,[0],1,0,0,[0],0,0,8606,27.141582391433676,1
24,0,0,14,[0],5,2,1,[0],1,1,8607,30.062101973814325,1
19,1,4,23,[0],0,0,0,[0],0,1,8608,24.441802087462015,1
44,0,4,17,[0],4,0,1,[0],3,1,8609,33.78378378378378,1
29,0,4,2,[0],4,1,1,[0],4,2,8610,22.600262984878366,1
26,1,4,2,[0],0,0,1,[0],2,0,8611,25.102391333069097,1
25,0,1,3,[0],5,0,1,[0],2,2,8612,27.58020031934969,1
29,1,3,18,[0],4,0,1,[0],3,1,8613,21.30394857667585,1
17,1,3,22,[0],0,0,1,[0],3,1,8614,32.323232323232325,1
14,0,4,2,[0],5,2,0,[0],0,1,8615,37.13348765432099,1
42,0,4,16,[0],0,2,1,[0],3,1,8616,22.145328719723185,1
43,1,1,5,[0],3,0,1,[0],2,2,8617,27.94309769197271,1
20,0,1,1,[0],4,0,0,[0],0,0,8618,28.042816593139772,1
18,1,2,4,[0],5,0,1,[0],2,0,8619,23.98687034465345,1
34,0,4,23,[0],1,0,0,[0],0,0,8620,32.36854981369265,1
35,1,4,23,[0],3,2,1,[0],3,0,8621,32.987916382803256,1
33,0,4,16,[0],4,0,1,[0],2,2,8622,12.995451591942821,1
15,0,2,15,[0],1,0,0,[0],0,2,8623,19.94805976890361,1
24,1,3,22,[0],2,0,0,[0],0,0,8624,22.679952409280194,1
44,1,1,5,[0],2,0,0,[0],0,1,8625,17.578124999999996,1
19,1,3,18,[0],1,2,1,[0],3,1,8626,29.721079103795148,1
32,1,4,23,[0],2,0,0,[0],0,2,8627,37.28208359588322,1
23,0,2,12,[0],3,0,1,[0],2,2,8628,37.94715164977556,1
28,1,1,9,[0],1,2,1,[0],2,1,8629,27.268005540166204,1
25,0,1,13,[0],5,0,1,[0],3,0,8630,28.353057199211044,1
32,0,4,2,[0],2,0,1,[0],3,0,8631,28.360351528307834,1
25,1,0,6,[0],2,0,1,[0],2,1,8632,26.84066824008515,1
27,1,4,23,[0],3,0,1,[0],2,2,8633,28.282828282828287,1
40,1,2,11,[0],1,0,1,[0],2,1,8634,29.15451895043732,1
40,0,2,11,[0],1,1,1,[0],2,0,8635,22.837370242214536,1
27,1,2,4,[0],5,0,0,[0],0,1,8636,29.75778546712803,1
20,1,4,19,[0],2,0,0,[0],0,2,8637,28.999307479224377,1
28,1,0,6,[0],5,0,1,[0],2,1,8638,24.724520008546747,1
32,1,2,20,[0],3,0,1,[0],3,1,8639,28.999307479224377,1
47,0,4,23,[0],0,2,1,[0],3,1,8640,26.61934338952972,1
24,0,0,14,[0],0,0,0,[0],0,2,8641,28.946098855313362,1
24,0,4,2,[0],2,1,0,[0],0,0,8642,19.377162629757787,1
19,1,1,3,[0],4,2,1,[0],2,2,8643,21.98989236526368,1
26,0,4,17,[0],0,0,0,[0],0,1,8644,24.441802087462015,1
31,1,4,19,[0],2,0,1,[0],2,0,8645,23.56663223140496,1
42,0,4,23,[0],2,0,1,[0],4,0,8646,38.63269597535332,1
42,1,4,19,[0],5,2,1,[0],2,0,8647,21.04804761213529,1
26,1,1,5,[0],2,0,1,[0],3,2,8648,23.243801652892564,1
30,1,4,19,[0],3,0,1,[0],2,2,8649,18.956541421457676,1
15,0,4,16,[0],2,0,0,[0],0,2,8650,31.184587124610193,1
30,1,1,3,[0],3,0,1,[0],2,1,8651,28.256989886972047,1
19,1,1,3,[0],5,0,1,[0],2,0,8652,24.76756591982929,1
49,0,4,16,[0],3,0,1,[0],0,2,8653,33.253459826886406,1
32,0,4,17,[0],3,2,1,[0],0,2,8654,33.76038781163435,1
24,0,1,13,[0],5,0,1,[0],3,0,8655,22.892819979188342,1
27,0,1,9,[0],3,0,1,[0],2,1,8656,21.62162162162162,1
47,0,1,13,[0],0,2,1,[0],2,1,8657,29.968782518210194,1
28,1,4,19,[0],1,0,1,[0],2,0,8658,25.970115548195267,1
14,0,4,19,[0],0,0,1,[0],2,2,8659,30.457762250291136,1
29,1,3,21,[0],1,0,1,[0],3,2,8660,30.844415958980928,1
33,1,3,21,[0],2,0,1,[0],2,2,8661,27.43484224965706,1
40,1,4,2,[0],5,0,1,[0],3,0,8662,28.875440053795337,1
19,1,0,6,[0],5,0,1,[0],2,0,8663,34.720570749108205,1
12,0,2,20,[0],5,2,0,[0],0,2,8664,24.675500270416443,1
30,0,1,1,[0],1,0,0,[0],0,2,8665,32.46618106139438,1
30,1,2,4,[0],5,0,1,[0],2,2,8666,22.647376960519203,1
33,0,0,10,[0],2,2,0,[0],0,1,8667,36.31082062454612,1
16,0,4,2,[0],1,0,1,[0],2,0,8668,23.719609250647608,1
14,1,0,24,[0],5,0,1,[0],3,2,8669,21.926125822229718,1
31,1,4,17,[0],0,0,0,[0],0,1,8670,39.71877282688094,1
31,1,3,18,[0],3,0,1,[0],2,2,8671,23.011176857330703,1
42,1,0,24,[0],0,0,0,[0],0,2,8672,31.11111111111111,1
55,0,4,16,[0],2,2,1,[0],2,2,8673,22.49963710262738,1
45,0,2,15,[0],0,2,1,[0],1,0,8674,19.66230766829999,1
23,1,4,19,[0],3,0,1,[0],3,1,8675,22.432302515622492,1
31,0,4,2,[0],0,1,1,[0],4,1,8676,21.513858510523864,1
22,0,4,19,[0],4,1,1,[0],4,2,8677,25.057360222195385,1
39,1,4,2,[0],1,0,0,[0],0,2,8678,27.379664683612766,1
18,1,4,23,[0],1,2,0,[0],0,2,8679,39.959507698865146,1
40,0,4,16,[0],5,0,1,[0],3,0,8680,29.060607121599386,1
22,1,4,16,[0],5,0,1,[0],3,0,8681,26.491508201480624,1
41,0,4,19,[0],3,1,0,[0],0,2,8682,34.63157333901646,1
36,0,4,16,[0],3,0,0,[0],0,0,8683,27.587326057852245,1
31,1,4,23,[0],0,0,1,[0],2,1,8684,32.888888888888886,1
26,1,1,3,[0],2,0,1,[0],2,2,8685,37.13348765432099,1
46,1,4,2,[0],1,0,1,[0],2,1,8686,32.29786616344898,1
42,1,4,17,[0],0,0,1,[0],3,0,8687,27.102040816326532,1
32,1,4,23,[0],5,2,1,[0],3,1,8688,24.677021338365513,1
14,1,0,14,[0],5,0,1,[0],4,1,8689,21.338210638622158,1
21,0,4,16,[0],0,0,1,[0],2,1,8690,26.530612244897963,1
23,1,1,3,[0],3,0,1,[0],1,1,8691,16.97465375564214,1
35,0,2,15,[0],0,0,1,[0],3,1,8692,30.90201928712238,1
32,1,4,19,[0],2,1,1,[0],4,2,8693,25.79591836734694,1
20,0,1,5,[0],2,0,1,[0],2,2,8694,32.04587620172036,1
31,0,1,5,[0],5,0,1,[0],4,2,8695,26.564344746162927,1
33,1,1,9,[0],3,0,0,[0],0,2,8696,19.789970953429727,1
28,0,4,17,[0],5,0,1,[0],2,0,8697,29.93759487265981,1
24,0,4,16,[0],3,0,1,[0],3,0,8698,26.573129251700685,1
27,1,0,24,[0],0,0,1,[0],3,2,8699,20.06920415224914,1
33,1,3,21,[0],3,2,1,[0],3,2,8700,22.060353798126947,1
42,0,1,13,[0],5,0,0,[0],0,0,8701,18.608223062381853,1
36,1,4,23,[0],4,0,1,[0],0,2,8702,25.224089004999776,1
37,1,4,23,[0],4,0,1,[0],3,0,8703,40.65493428380485,1
28,0,4,16,[0],1,0,0,[0],0,1,8704,29.04865649963689,1
30,1,4,16,[0],3,0,0,[0],0,2,8705,31.431788328016516,1
28,1,1,1,[0],3,0,0,[0],0,0,8706,28.194284249647573,1
30,1,3,18,[0],2,0,1,[0],1,2,8707,27.475629493018182,1
17,1,4,19,[0],3,0,0,[0],0,1,8708,26.672763298277697,1
35,0,4,17,[0],3,0,0,[0],0,0,8709,26.05835362467427,1
13,1,4,2,[0],0,0,0,[0],0,0,8710,18.314255983350673,1
18,0,4,16,[0],3,1,0,[0],0,2,8711,27.19178983377922,1
41,1,1,3,[0],0,0,1,[0],2,1,8712,36.215482118605706,1
28,1,4,2,[0],3,2,1,[0],2,1,8713,25.476660092044707,1
48,0,4,23,[0],4,1,1,[0],3,1,8714,31.624219935908247,1
31,1,2,20,[0],4,0,1,[0],2,2,8715,27.815881725346742,1
25,0,4,17,[0],1,0,1,[0],4,1,8716,24.740937287102444,1
31,0,1,13,[0],5,0,0,[0],0,0,8717,25.461980633463213,1
30,0,3,21,[0],1,0,1,[0],3,2,8718,26.106562240417702,1
26,1,4,23,[0],0,0,0,[0],0,2,8719,36.10694145807132,1
27,1,0,6,[0],4,0,0,[0],0,0,8720,19.48696145124717,1
46,1,4,2,[0],5,2,1,[0],2,1,8721,21.97735111870822,1
21,1,4,2,[0],1,0,0,[0],0,1,8722,27.776706145596233,1
32,0,4,23,[0],3,0,1,[0],2,1,8723,23.59700420642249,1
33,0,4,2,[0],3,0,0,[0],0,0,8724,37.333333333333336,1
28,1,4,23,[0],2,0,0,[0],0,0,8725,28.01022373166206,1
35,0,4,17,[0],0,0,1,[0],3,2,8726,21.63114885435026,1
35,0,4,16,[0],0,0,1,[0],3,0,8727,28.042816593139772,1
48,1,3,18,[0],1,0,0,[0],0,1,8728,21.877551020408163,1
37,0,1,5,[0],2,0,1,[0],3,0,8729,23.337684427040067,1
50,1,3,22,[0],2,0,1,[0],5,2,8730,18.93700290367378,1
13,1,4,23,[0],0,0,0,[0],0,0,8731,28.507521599929827,1
16,1,2,12,[0],5,0,0,[0],0,1,8732,27.18163008641324,1
28,1,4,17,[0],3,2,1,[0],3,1,8733,32.462195923734384,1
31,1,0,7,[0],5,0,0,[0],0,0,8734,35.45644837455679,1
24,1,2,4,[0],4,0,0,[0],0,0,8735,21.926125822229718,1
27,1,2,12,[0],1,0,0,[0],0,2,8736,23.051754907792983,1
25,1,3,0,[0],1,0,1,[0],3,1,8737,24.76756591982929,1
34,0,3,0,[0],2,0,1,[0],0,2,8738,24.65590961580475,1
29,0,4,2,[0],0,0,1,[0],3,1,8739,21.35779559539232,1
53,0,2,11,[0],1,0,1,[0],1,2,8740,23.456790123456788,1
22,1,4,19,[0],4,0,0,[0],0,2,8741,27.639801313892,1
35,1,1,13,[0],3,0,1,[0],3,0,8742,28.959000152415786,1
20,1,4,17,[0],5,0,1,[0],4,1,8743,30.864197530864192,1
22,1,3,8,[0],2,0,1,[0],5,1,8744,28.71047932495361,1
49,1,4,17,[0],5,0,1,[0],3,1,8745,37.574316290130795,1
35,1,1,9,[0],2,0,1,[0],3,2,8746,24.560326301478007,1
21,0,4,16,[0],5,1,0,[0],0,1,8747,23.53036634346221,1
12,1,1,1,[0],4,2,0,[0],0,0,8748,28.479886080455675,1
39,1,1,13,[0],1,0,1,[0],2,2,8749,28.577960676726104,1
33,1,4,2,[0],1,0,1,[0],2,1,8750,30.35925113847192,1
21,1,1,9,[0],5,0,1,[0],2,1,8751,24.092970521541954,1
25,1,4,23,[0],1,0,0,[0],0,0,8752,20.576131687242793,1
47,0,0,6,[0],4,0,1,[0],2,2,8753,30.58802045288532,1
41,0,1,5,[0],4,0,1,[0],4,1,8754,24.435186668803073,1
36,0,1,3,[0],5,1,0,[0],0,2,8755,22.448015122873343,1
22,1,4,2,[0],5,1,1,[0],4,1,8756,35.05886426592798,1
43,1,4,2,[0],0,0,1,[0],2,1,8757,33.33187140914872,1
16,0,4,2,[0],0,1,0,[0],0,2,8758,25.510204081632658,1
22,1,0,6,[0],1,0,0,[0],0,2,8759,29.053287981859416,1
37,1,3,21,[0],4,1,1,[0],5,1,8760,24.092970521541954,1
28,1,2,15,[0],4,0,1,[0],2,1,8761,26.564344746162927,1
30,1,4,2,[0],2,2,1,[0],2,1,8762,35.14273356401383,1
23,0,4,17,[0],2,1,0,[0],0,1,8763,23.011176857330703,1
48,0,1,1,[0],0,0,1,[0],1,1,8764,30.844415958980928,1
17,1,0,24,[0],4,0,1,[0],0,1,8765,26.42356982428326,1
20,1,4,16,[0],2,0,1,[0],3,2,8766,20.307412205454995,1
28,1,4,19,[0],2,0,0,[0],0,1,8767,25.59373706198954,1
51,0,4,2,[0],4,0,0,[0],0,2,8768,28.0,1
46,1,4,17,[0],1,0,0,[0],0,2,8769,27.77442337881898,1
31,0,2,4,[0],2,0,1,[0],3,1,8770,26.953124999999996,1
18,0,0,7,[0],0,0,1,[0],3,1,8771,30.730609418282548,1
43,0,3,21,[0],1,0,1,[0],2,1,8772,29.666548000474663,1
35,0,0,14,[0],5,0,1,[0],2,1,8773,25.06574621959237,1
40,1,1,9,[0],1,0,1,[0],5,2,8774,29.864958448753463,1
14,0,4,23,[0],3,0,0,[0],0,1,8775,26.25958474843318,1
34,0,1,9,[0],5,1,1,[0],0,0,8776,28.042816593139772,1
29,1,1,5,[0],0,0,0,[0],0,1,8777,24.337479718766904,1
15,1,4,17,[0],1,0,0,[0],0,1,8778,26.638917793964616,1
31,0,0,6,[0],0,0,1,[0],3,0,8779,29.864958448753463,1
39,0,4,2,[0],2,0,1,[0],4,0,8780,23.83300460223537,1
42,1,0,7,[0],1,0,0,[0],0,1,8781,27.343749999999996,1
17,1,0,7,[0],3,1,1,[0],2,2,8782,26.897670187097027,1
36,1,4,17,[0],1,0,0,[0],0,0,8783,24.816326530612244,1
33,0,4,17,[0],0,0,1,[0],4,2,8784,24.83576349943919,1
13,1,1,5,[0],4,0,1,[0],2,2,8785,30.863035868869737,1
19,0,4,19,[0],3,0,0,[0],0,1,8786,28.19692120103642,1
31,1,1,13,[0],2,0,1,[0],2,0,8787,29.270994027135,1
43,1,1,3,[0],2,0,1,[0],5,1,8788,37.892622352081816,1
39,1,3,18,[0],5,0,1,[0],4,0,8789,21.107266435986162,1
43,1,4,16,[0],4,0,1,[0],3,2,8790,24.919900320398717,1
23,1,1,3,[0],1,0,0,[0],0,0,8791,22.8625344752504,1
43,1,4,16,[0],3,0,1,[0],4,2,8792,22.40817898532965,1
45,0,1,5,[0],4,0,1,[0],2,2,8793,29.242108636436463,1
10,1,4,2,[0],0,0,0,[0],0,0,8794,26.370238143535232,1
44,1,4,19,[0],3,0,1,[0],1,2,8795,36.48484302508896,1
21,0,4,2,[0],1,0,1,[0],2,1,8796,30.666666666666668,1
28,1,4,17,[0],2,0,1,[0],4,0,8797,28.566481994459835,1
46,0,4,16,[0],1,2,0,[0],0,1,8798,26.291723822588015,1
32,0,3,18,[0],0,0,0,[0],0,2,8799,34.57581379659302,1
12,0,4,16,[0],0,0,1,[0],3,1,8800,23.423557406305775,1
19,0,3,8,[0],4,0,0,[0],0,1,8801,23.458562375266975,1
32,1,4,17,[0],3,1,0,[0],0,2,8802,27.874223678419487,1
34,1,4,17,[0],1,0,1,[0],2,2,8803,30.179568432171422,1
26,0,4,17,[0],4,0,1,[0],3,2,8804,27.358845456721728,1
17,1,2,12,[0],4,0,1,[0],2,1,8805,28.93406890166274,1
35,1,4,19,[0],0,0,1,[0],2,0,8806,33.70051808259142,1
15,1,1,9,[0],2,0,0,[0],0,2,8807,33.331831899463985,1
41,1,0,6,[0],0,0,0,[0],0,1,8808,23.147255121330193,1
28,0,0,24,[0],1,0,1,[0],3,1,8809,22.031725684986377,1
29,0,2,15,[0],5,0,0,[0],0,0,8810,35.5247576860664,1
31,0,0,10,[0],5,0,1,[0],3,1,8811,32.43097157785685,1
21,0,4,23,[0],2,2,1,[0],3,2,8812,21.35779559539232,1
15,1,3,18,[0],1,0,0,[0],0,2,8813,22.76943835385394,1
32,0,2,20,[0],3,0,1,[0],3,0,8814,20.1459051921492,1
33,1,4,23,[0],2,0,1,[0],2,0,8815,29.705644072373747,1
27,0,4,23,[0],3,0,0,[0],0,1,8816,25.315454293738377,1
16,0,4,16,[0],2,0,1,[0],4,1,8817,27.180899908172638,1
34,0,4,17,[0],2,1,1,[0],2,2,8818,24.609374999999996,1
27,0,1,9,[0],5,0,1,[0],1,2,8819,22.058051188683873,1
31,1,2,20,[0],4,0,1,[0],2,0,8820,19.72386587771203,1
49,0,1,9,[0],2,0,0,[0],0,2,8821,25.390624999999996,1
21,0,4,19,[0],4,0,1,[0],4,1,8822,21.107266435986162,1
30,1,4,23,[0],3,0,1,[0],2,2,8823,26.314635323012148,1
37,1,4,2,[0],3,0,0,[0],0,0,8824,26.511804065143288,1
38,0,4,19,[0],4,0,0,[0],0,2,8825,37.53049352598987,1
18,0,4,17,[0],3,0,1,[0],4,1,8826,25.781249999999996,1
19,1,2,20,[0],4,0,0,[0],0,0,8827,31.217481789802285,1
11,1,1,1,[0],4,0,1,[0],1,1,8828,25.50361570247934,1
26,1,1,9,[0],2,0,1,[0],3,1,8829,39.26223520818115,1
28,1,4,19,[0],4,1,1,[0],3,2,8830,30.542829376648623,1
36,1,4,17,[0],1,0,1,[0],2,0,8831,38.46875586413962,1
34,1,0,6,[0],2,0,0,[0],0,0,8832,29.903028749626213,1
30,1,0,10,[0],2,0,1,[0],2,0,8833,23.030045351473927,1
21,1,2,4,[0],5,0,1,[0],2,0,8834,31.231409875074366,1
13,1,4,2,[0],0,0,0,[0],0,2,8835,29.1363163371488,1
33,1,3,22,[0],4,0,1,[0],3,1,8836,25.806451612903224,1
22,0,4,19,[0],5,0,0,[0],0,1,8837,21.192742415229034,1
26,0,1,1,[0],3,0,1,[0],3,1,8838,27.513384889946465,1
25,1,1,3,[0],3,2,1,[0],1,2,8839,23.422090729783037,1
13,1,3,22,[0],5,0,0,[0],0,2,8840,28.147870144492405,1
27,1,0,7,[0],2,2,0,[0],0,1,8841,28.256989886972047,1
37,1,1,13,[0],4,0,1,[0],3,0,8842,27.915518824609737,1
31,1,1,1,[0],3,1,0,[0],0,0,8843,27.239224483255885,1
19,1,3,0,[0],1,2,0,[0],0,0,8844,26.575379487410476,1
27,0,4,2,[0],0,0,0,[0],0,2,8845,22.024322512687924,1
28,0,4,2,[0],2,2,0,[0],0,1,8846,21.847008520333322,1
24,1,4,16,[0],2,0,0,[0],0,1,8847,18.645344042454013,1
34,1,4,17,[0],3,0,1,[0],3,1,8848,34.57581379659302,1
30,0,2,12,[0],1,0,0,[0],0,1,8849,31.244992789617044,1
21,1,3,8,[0],3,0,1,[0],4,2,8850,28.124999999999993,1
23,1,1,13,[0],0,0,1,[0],1,0,8851,28.282828282828287,1
21,0,1,3,[0],0,1,1,[0],3,2,8852,21.6712580348944,1
21,0,2,11,[0],4,1,0,[0],0,1,8853,23.04002019946976,1
39,1,1,9,[0],5,0,0,[0],0,1,8854,23.046874999999996,1
15,0,1,5,[0],0,0,1,[0],3,0,8855,25.402816083611555,1
30,1,1,1,[0],3,1,0,[0],0,2,8856,28.67262607522348,1
35,1,1,9,[0],0,0,1,[0],3,2,8857,33.76038781163435,1
34,1,1,3,[0],4,0,1,[0],1,2,8858,23.83300460223537,1
22,1,4,2,[0],3,0,1,[0],4,2,8859,26.1286108288576,1
31,1,4,17,[0],2,0,1,[0],4,2,8860,29.218407596785976,1
33,1,4,19,[0],5,0,1,[0],1,2,8861,24.0569347455645,1
34,1,4,23,[0],5,0,1,[0],1,2,8862,27.82931354359926,1
24,1,4,23,[0],0,0,0,[0],0,0,8863,27.815881725346742,1
18,1,4,16,[0],1,0,1,[0],4,2,8864,25.21735857578381,1
19,1,4,16,[0],5,0,1,[0],1,1,8865,27.531229454306374,1
23,1,0,10,[0],2,2,0,[0],0,2,8866,27.43484224965706,1
35,1,4,23,[0],0,0,1,[0],3,0,8867,23.529411764705884,1
16,0,2,12,[0],5,0,1,[0],4,1,8868,30.48668503213958,1
22,0,1,13,[0],1,0,1,[0],2,0,8869,28.719723183391007,1
33,1,4,17,[0],5,0,1,[0],2,0,8870,18.285714285714285,1
30,0,4,2,[0],4,0,1,[0],1,0,8871,25.344352617079892,1
37,1,1,5,[0],1,0,0,[0],0,0,8872,44.97041420118343,1
20,1,2,12,[0],5,0,0,[0],0,1,8873,23.828124999999996,1
40,1,1,13,[0],0,1,1,[0],3,1,8874,22.7189744005842,1
42,1,1,3,[0],3,2,1,[0],2,2,8875,24.092970521541954,1
31,0,2,15,[0],4,0,1,[0],3,0,8876,29.319856487018246,1
27,1,1,9,[0],5,0,0,[0],0,1,8877,21.13885585942661,1
40,1,1,9,[0],1,0,1,[0],3,2,8878,31.468369660789488,1
28,1,0,10,[0],4,0,1,[0],1,0,8879,25.510204081632658,1
36,1,4,16,[0],5,0,1,[0],3,1,8880,21.093749999999996,1
12,0,4,2,[0],2,0,1,[0],3,0,8881,23.18339100346021,1
47,0,1,5,[0],1,0,1,[0],3,2,8882,24.341758286340216,1
17,0,4,16,[0],0,1,1,[0],2,2,8883,30.116002379535995,1
24,1,4,17,[0],0,0,1,[0],4,2,8884,44.38775510204082,1
20,0,1,5,[0],3,0,1,[0],2,1,8885,32.847300112161506,1
34,1,0,10,[0],3,0,1,[0],2,0,8886,27.458654210326976,1
34,1,3,8,[0],3,0,1,[0],3,2,8887,36.55884122356426,1
32,1,4,2,[0],1,0,1,[0],2,2,8888,25.2993759487266,1
18,0,1,1,[0],3,0,1,[0],3,0,8889,32.40615716986227,1
22,1,3,8,[0],3,1,0,[0],0,2,8890,26.284467367585798,1
35,1,4,17,[0],3,0,1,[0],3,0,8891,20.904195011337873,1
16,1,4,2,[0],1,1,1,[0],3,1,8892,26.43807082198365,1
37,1,4,19,[0],5,2,1,[0],3,0,8893,24.977043158861342,1
47,0,2,20,[0],1,0,1,[0],3,2,8894,22.40817898532965,1
16,0,4,17,[0],1,0,1,[0],2,0,8895,23.507805325987146,1
22,1,2,11,[0],1,0,1,[0],2,0,8896,33.72346756595913,1
35,1,0,10,[0],0,0,0,[0],0,1,8897,27.29322416043669,1
